left,price,room,salon,area,age,province,district
Villa,15900000.0,3.0,2.0,321.0,3.0,İzmir , Foça 
Daire,2250000.0,3.0,1.0,120.0,16.0,İzmir , Karabağlar 
Müstakil,6000000.0,2.0,1.0,1.15,45.0,İzmir , Menderes 
Daire,5250000.0,4.0,1.0,150.0,20.0,İzmir , Menderes 
Daire,3225000.0,3.0,1.0,145.0,3.0,İzmir , Çiğli 
Villa,11750000.0,5.0,1.0,150.0,26.0,İzmir , Seferihisar 
Müstakil,2250000.0,2.0,1.0,110.0,31.0,İzmir , Karabağlar 
Daire,13000000.0,3.0,1.0,185.0,4.0,İzmir , Bornova 
Daire,2550000.0,3.0,1.0,118.0,40.0,İzmir , Karabağlar 
Daire,3300000.0,3.0,1.0,135.0,30.0,İzmir , Balçova 
Daire,4350000.0,3.0,1.0,155.0,12.0,İzmir , Bornova 
Daire,6350000.0,3.0,1.0,92.0,32.0,İzmir , Foça 
Daire,3500000.0,3.0,1.0,120.0,4.0,İzmir , Aliağa 
Daire,4500000.0,2.0,1.0,80.0,1.0,İzmir , Balçova 
Daire,8650000.0,4.0,1.0,210.0,26.0,İzmir , Karşıyaka 
Villa,5450000.0,3.0,1.0,170.0,21.0,İzmir , Seferihisar 
Villa,23750000.0,4.0,2.0,255.0,5.0,İzmir , Çeşme 
Daire,5450000.0,5.0,1.0,200.0,22.0,İzmir , Buca 
Daire,7000000.0,2.0,1.0,122.0,1.0,İzmir , Menemen 
Daire,3350000.0,3.0,1.0,135.0,7.0,İzmir , Menemen 
Çiftlik,42200000.0,2.0,2.0,230.0,9.0,İzmir , Urla 
Villa,8500000.0,3.0,1.0,170.0,2.0,İzmir , Menderes 
Müstakil,3250000.0,2.0,1.0,605.0,20.0,İzmir , Torbalı 
Daire,4150000.0,3.0,1.0,165.0,5.0,İzmir , Bayraklı 
Villa,19500000.0,5.0,2.0,260.0,2.0,İzmir , Balçova 
Daire,3850000.0,2.0,1.0,90.0,15.0,İzmir , Menderes 
Daire,2300000.0,3.0,1.0,95.0,27.0,İzmir , Buca 
Daire,3500000.0,2.0,1.0,80.0,35.0,İzmir , Karabağlar 
Daire,4900000.0,3.0,1.0,125.0,31.0,İzmir , Urla 
Daire,3650000.0,3.0,1.0,150.0,10.0,İzmir , Çiğli 
Daire,3250000.0,2.0,1.0,95.0,31.0,İzmir , Bayraklı 
Müstakil,1040000.0,2.0,1.0,734.0,30.0,İzmir , Bergama 
Daire,3800000.0,3.0,1.0,110.0,31.0,İzmir , Karşıyaka 
Daire,6000000.0,2.0,1.0,90.0,30.0,İzmir , Urla 
Daire,4250000.0,3.0,1.0,130.0,30.0,İzmir , Bornova 
Daire,3100000.0,2.0,1.0,85.0,40.0,İzmir , Konak 
Daire,3100000.0,1.0,1.0,64.0,25.0,İzmir , Gaziemir 
Daire,17990000.0,4.0,1.0,333.0,3.0,İzmir , Bornova 
Yazlık,3190000.0,2.0,1.0,110.0,5.0,İzmir , Menderes 
Daire,2950000.0,2.0,1.0,90.0,30.0,İzmir , Konak 
Daire,3650000.0,3.0,1.0,107.0,10.0,İzmir , Karşıyaka 
Daire,4950000.0,3.0,1.0,160.0,22.0,İzmir , Karşıyaka 
Daire,4300000.0,3.0,1.0,150.0,28.0,İzmir , Balçova 
Daire,5250000.0,3.0,1.0,146.0,8.0,İzmir , Bayraklı 
Yazlık,4650000.0,2.0,1.0,130.0,10.0,İzmir , Dikili 
Villa,8500000.0,3.0,1.0,170.0,25.0,İzmir , Urla 
Müstakil,14500000.0,4.0,1.0,120.0,13.0,İzmir , Urla 
Daire,1730000.0,1.0,1.0,65.0,5.0,İzmir , Çiğli 
Daire,6500000.0,3.0,1.0,120.0,8.0,İzmir , Karabağlar 
Daire,1175000.0,2.0,1.0,85.0,7.0,İzmir , Karabağlar 
Müstakil,25000000.0,4.0,2.0,190.0,21.0,İzmir , Çeşme 
Daire,6000000.0,3.0,1.0,160.0,7.0,İzmir , Dikili 
Çiftlik,11250000.0,3.0,1.0,120.0,29.0,İzmir , Menemen 
Daire,4000000.0,1.0,1.0,70.0,7.0,İzmir , Menderes 
Daire,2600000.0,2.0,1.0,90.0,7.0,İzmir , Torbalı 
Daire,2590000.0,2.0,1.0,90.0,35.0,İzmir , Karabağlar 
Daire,2380000.0,2.0,1.0,95.0,4.0,İzmir , Karabağlar 
Villa,8500000.0,4.0,1.0,160.0,7.0,İzmir , Dikili 
Daire,2590000.0,2.0,1.0,75.0,3.0,İzmir , Karabağlar 
Müstakil,1300000.0,2.0,1.0,420.0,60.0,İzmir , Bergama 
Daire,6000000.0,2.0,1.0,100.0,11.0,İzmir , Çeşme 
Daire,1950000.0,1.0,1.0,52.0,2.0,İzmir , Çiğli 
Daire,4500000.0,3.0,1.0,133.0,28.0,İzmir , Bayraklı 
Daire,4000000.0,3.0,1.0,110.0,12.0,İzmir , Çiğli 
Daire,3650000.0,3.0,1.0,125.0,30.0,İzmir , Karabağlar 
Villa,13500000.0,3.0,1.0,130.0,21.0,İzmir , Çeşme 
Villa,8000000.0,4.0,2.0,125.0,5.0,İzmir , Menderes 
Daire,2500000.0,2.0,1.0,100.0,45.0,İzmir , Konak 
Daire,1910000.0,3.0,1.0,145.0,16.0,İzmir , Torbalı 
Daire,2700000.0,3.0,1.0,120.0,16.0,İzmir , Buca 
Müstakil,29500000.0,6.0,2.0,364.0,4.0,İzmir , Çeşme 
Daire,1995000.0,1.0,1.0,55.0,5.0,İzmir , Buca 
Daire,2700000.0,3.0,1.0,170.0,5.0,İzmir , Ödemiş 
Daire,2300000.0,3.0,1.0,140.0,12.0,İzmir , Menemen 
Daire,4100000.0,3.0,1.0,118.0,2.0,İzmir , Karşıyaka 
Daire,3000000.0,3.0,1.0,230.0,30.0,İzmir , Balçova 
Daire,12325000.0,3.0,1.0,210.0,5.0,İzmir , Bayraklı 
Daire,2300000.0,3.0,1.0,125.0,5.0,İzmir , Kemalpaşa 
Daire,3750000.0,2.0,1.0,90.0,4.0,İzmir , Karşıyaka 
Residence,42000000.0,3.0,1.0,242.0,1.0,İzmir , Çeşme 
Daire,3150000.0,2.0,1.0,100.0,5.0,İzmir , Bayraklı 
Daire,2600000.0,3.0,1.0,110.0,45.0,İzmir , Konak 
Villa,25750000.0,3.0,1.0,235.0,5.0,İzmir , Urla 
Daire,2450000.0,2.0,1.0,85.0,1.0,İzmir , Buca 
Daire,3000000.0,3.0,1.0,140.0,4.0,İzmir , Bergama 
Daire,2300000.0,1.0,1.0,60.0,4.0,İzmir , Gaziemir 
Villa,21000000.0,3.0,2.0,230.0,20.0,İzmir , Güzelbahçe 
Daire,2050000.0,3.0,1.0,150.0,21.0,İzmir , Torbalı 
Villa,6500000.0,3.0,1.0,140.0,4.0,İzmir , Seferihisar 
Daire,3750000.0,2.0,1.0,90.0,12.0,İzmir , Karşıyaka 
Daire,2900000.0,2.0,1.0,80.0,3.0,İzmir , Çiğli 
Villa,35000000.0,2.0,1.0,130.0,8.0,İzmir , Çeşme 
Daire,2250000.0,3.0,1.0,140.0,16.0,İzmir , Buca 
Daire,4000000.0,2.0,1.0,105.0,7.0,İzmir , Seferihisar 
Daire,3050000.0,2.0,1.0,125.0,12.0,İzmir , Selçuk 
Daire,11800000.0,3.0,1.0,220.0,4.0,İzmir , Güzelbahçe 
Daire,10250000.0,3.0,1.0,200.0,25.0,İzmir , Karşıyaka 
Daire,3600000.0,3.0,1.0,160.0,25.0,İzmir , Ödemiş 
Daire,2750000.0,3.0,1.0,130.0,2.0,İzmir , Torbalı 
Villa,19250000.0,5.0,2.0,250.0,22.0,İzmir , Urla 
Daire,3250000.0,1.0,1.0,45.0,1.0,İzmir , Balçova 
Villa,25000000.0,3.0,1.0,170.0,10.0,İzmir , Çeşme 
Daire,3000000.0,3.0,1.0,150.0,1.0,İzmir , Menemen 
Daire,2600000.0,3.0,1.0,130.0,26.0,İzmir , Buca 
Daire,7500000.0,4.0,1.0,230.0,21.0,İzmir , Karşıyaka 
Daire,2315000.0,2.0,1.0,100.0,30.0,İzmir , Karabağlar 
Daire,2750000.0,2.0,1.0,105.0,20.0,İzmir , Konak 
Daire,2490000.0,2.0,1.0,125.0,25.0,İzmir , Buca 
Daire,3850000.0,3.0,1.0,130.0,11.0,İzmir , Buca 
Daire,3500000.0,3.0,1.0,125.0,35.0,İzmir , Karabağlar 
Yazlık,4400000.0,1.0,1.0,60.0,16.0,İzmir , Foça 
Daire,5650000.0,1.0,1.0,69.0,5.0,İzmir , Karabağlar 
Müstakil,13500000.0,3.0,1.0,1.0,1.0,İzmir , Buca 
Daire,9500000.0,3.0,1.0,175.0,9.0,İzmir , Bayraklı 
Daire,2500000.0,3.0,1.0,135.0,35.0,İzmir , Konak 
Daire,7500000.0,3.0,1.0,192.0,1.0,İzmir , Menemen 
Daire,2450000.0,3.0,1.0,105.0,11.0,İzmir , Karabağlar 
Daire,4250000.0,3.0,1.0,140.0,5.0,İzmir , Bornova 
Yazlık,4000000.0,4.0,1.0,200.0,21.0,İzmir , Menderes 
Daire,2050000.0,1.0,1.0,80.0,15.0,İzmir , Çiğli 
Daire,5500000.0,4.0,1.0,140.0,26.0,İzmir , Narlıdere 
Daire,3200000.0,2.0,1.0,95.0,7.0,İzmir , Bergama 
Residence,17000000.0,3.0,1.0,159.0,2.0,İzmir , Narlıdere 
Daire,2850000.0,3.0,1.0,140.0,21.0,İzmir , Ödemiş 
Daire,3700000.0,3.0,1.0,130.0,11.0,İzmir , Karşıyaka 
Yazlık,9000000.0,3.0,1.0,120.0,30.0,İzmir , Dikili 
Daire,2100000.0,3.0,1.0,145.0,35.0,İzmir , Karabağlar 
Daire,3650000.0,4.0,1.0,185.0,1.0,İzmir , Bergama 
Daire,2250000.0,2.0,1.0,85.0,9.0,İzmir , Buca 
Müstakil,1290000.0,2.0,1.0,256.0,1.0,İzmir , Torbalı 
Daire,3500000.0,3.0,1.0,140.0,10.0,İzmir , Tire 
Daire,5000000.0,3.0,1.0,145.0,9.0,İzmir , Torbalı 
Villa,29500000.0,5.0,2.0,350.0,33.0,İzmir , Foça 
Daire,2400000.0,2.0,1.0,92.0,6.0,İzmir , Buca 
Müstakil,1825000.0,2.0,1.0,595.0,40.0,İzmir , Bayındır 
Villa,15000000.0,4.0,1.0,220.0,4.0,İzmir , Urla 
Daire,4750000.0,2.0,1.0,92.0,9.0,İzmir , Bornova 
Daire,1750000.0,2.0,1.0,120.0,20.0,İzmir , Karabağlar 
Daire,4500000.0,3.0,1.0,100.0,15.0,İzmir , Dikili 
Müstakil,4000000.0,3.0,1.0,210.0,20.0,İzmir , Buca 
Daire,2150000.0,1.0,1.0,60.0,5.0,İzmir , Seferihisar 
Müstakil,9990000.0,3.0,1.0,296.0,15.0,İzmir , Torbalı 
Yazlık,7500000.0,3.0,1.0,200.0,25.0,İzmir , Karaburun 
Villa,7950000.0,4.0,1.0,270.0,3.0,İzmir , Menderes 
Yazlık,8500000.0,4.0,1.0,175.0,15.0,İzmir , Seferihisar 
Daire,2650000.0,3.0,1.0,120.0,20.0,İzmir , Çiğli 
Daire,2450000.0,2.0,1.0,95.0,47.0,İzmir , Karşıyaka 
Müstakil,15000000.0,2.0,1.0,433.0,5.0,İzmir , Dikili 
Daire,2150000.0,3.0,1.0,100.0,27.0,İzmir , Menemen 
Yazlık,6500000.0,3.0,1.0,210.0,23.0,İzmir , Dikili 
Daire,11950000.0,3.0,1.0,140.0,4.0,İzmir , Bornova 
Daire,2230000.0,2.0,1.0,80.0,31.0,İzmir , Aliağa 
Daire,3325000.0,2.0,1.0,105.0,20.0,İzmir , Balçova 
Villa,7600000.0,3.0,1.0,150.0,1.0,İzmir , Dikili 
Daire,2500000.0,3.0,1.0,125.0,25.0,İzmir , Konak 
Daire,3350000.0,2.0,1.0,110.0,24.0,İzmir , Buca 
Daire,3250000.0,2.0,1.0,76.0,34.0,İzmir , Seferihisar 
Daire,3300000.0,3.0,1.0,125.0,1.0,İzmir , Bergama 
Villa,6950000.0,4.0,2.0,333.0,30.0,İzmir , Bergama 
Daire,2500000.0,3.0,1.0,135.0,3.0,İzmir , Bergama 
Prefabrik,1700000.0,5.0,1.0,50.0,20.0,İzmir , Konak 
Daire,3350000.0,3.0,1.0,145.0,35.0,İzmir , Karabağlar 
Yazlık,7000000.0,1.0,1.0,45.0,10.0,İzmir , Seferihisar 
Daire,4500000.0,3.0,1.0,130.0,21.0,İzmir , Gaziemir 
Daire,9750000.0,4.0,1.0,178.0,5.0,İzmir , Dikili 
Daire,2660000.0,3.0,1.0,140.0,30.0,İzmir , Karabağlar 
Müstakil,2600000.0,4.0,1.0,115.0,30.0,İzmir , Bornova 
Daire,2750000.0,3.0,1.0,140.0,26.0,İzmir , Ödemiş 
Daire,1400000.0,2.0,1.0,60.0,25.0,İzmir , Konak 
Daire,4850000.0,3.0,1.0,105.0,42.0,İzmir , Çiğli 
Müstakil,6500000.0,5.0,3.0,270.0,10.0,İzmir , Kemalpaşa 
Müstakil,19800000.0,3.0,1.0,5.878,1.0,İzmir , Bayındır 
Daire,4825000.0,3.0,1.0,130.0,7.0,İzmir , Bayraklı 
Daire,10000000.0,3.0,1.0,130.0,15.0,İzmir , Bornova 
Daire,2600000.0,1.0,1.0,299.0,5.0,İzmir , Buca 
Daire,1785000000.0,3.0,1.0,145.0,16.0,İzmir , Torbalı 
Daire,4250000.0,2.0,1.0,97.0,4.0,İzmir , Buca 
Daire,1350000.0,2.0,1.0,90.0,10.0,İzmir , Karabağlar 
Daire,5000000.0,2.0,1.0,90.0,15.0,İzmir , Menderes 
Müstakil,11940000.0,4.0,1.0,808.0,5.0,İzmir , Bayındır 
Müstakil,19000000.0,3.0,1.0,130.0,13.0,İzmir , Çiğli 
Daire,2650000.0,3.0,1.0,130.0,5.0,İzmir , Torbalı 
Daire,3000000.0,3.0,1.0,200.0,26.0,İzmir , Karabağlar 
Daire,2880000.0,3.0,1.0,125.0,7.0,İzmir , Bayındır 
Daire,4200000.0,3.0,1.0,100.0,30.0,İzmir , Konak 
Daire,4200000.0,3.0,1.0,140.0,9.0,İzmir , Karşıyaka 
Daire,4400000.0,1.0,1.0,50.0,5.0,İzmir , Bornova 
Daire,3090000.0,3.0,1.0,105.0,21.0,İzmir , Karabağlar 
Daire,1600000.0,1.0,1.0,80.0,26.0,İzmir , Buca 
Villa,5700000.0,4.0,1.0,180.0,20.0,İzmir , Menderes 
Daire,3750000.0,3.0,2.0,160.0,4.0,İzmir , Seferihisar 
Köy,5500000.0,2.0,2.0,200.0,5.0,İzmir , Seferihisar 
Daire,4000000.0,4.0,1.0,200.0,20.0,İzmir , Buca 
Kooperatif,250000.0,1.0,1.0,75.0,20.0,İzmir , Dikili 
Yazlık,4000000.0,2.0,1.0,95.0,16.0,İzmir , Foça 
Daire,1600000.0,2.0,1.0,110.0,30.0,İzmir , Karabağlar 
Daire,24750000.0,3.0,2.0,285.0,9.0,İzmir , Balçova 
Daire,3400000.0,2.0,1.0,100.0,30.0,İzmir , Karabağlar 
Daire,1980000.0,2.0,1.0,65.0,5.0,İzmir , Buca 
Villa,13750000.0,4.0,1.0,165.0,5.0,İzmir , Dikili 
Daire,3850000.0,3.0,1.0,130.0,24.0,İzmir , Karabağlar 
Daire,4500000.0,3.0,1.0,120.0,35.0,İzmir , Bornova 
Villa,13500000.0,4.0,1.0,300.0,30.0,İzmir , Çeşme 
Daire,9000000.0,3.0,1.0,120.0,14.0,İzmir , Çeşme 
Daire,2865000.0,3.0,1.0,140.0,27.0,İzmir , Buca 
Müstakil,4950000.0,6.0,1.0,219.0,130.0,İzmir , Ödemiş 
Müstakil,11500000.0,5.0,2.0,160.0,150.0,İzmir , Konak 
Yazlık,8000000.0,4.0,1.0,144.0,25.0,İzmir , Menderes 
Daire,3750000.0,3.0,1.0,100.0,40.0,İzmir , Konak 
Villa,11700000.0,3.0,1.0,150.0,3.0,İzmir , Urla 
Bina,12000000.0,3.0,1.0,155.0,2.0,İzmir , Menemen 
Daire,3000000.0,2.0,1.0,105.0,18.0,İzmir , Buca 
Daire,4250000.0,3.0,1.0,100.0,35.0,İzmir , Karşıyaka 
Daire,3300000.0,3.0,1.0,130.0,5.0,İzmir , Çiğli 
Müstakil,4600000.0,2.0,1.0,121.0,40.0,İzmir , Bornova 
Daire,3000000.0,3.0,1.0,145.0,35.0,İzmir , Karşıyaka 
Daire,4750000.0,3.0,1.0,100.0,35.0,İzmir , Karşıyaka 
Müstakil,29850000.0,3.0,1.0,145.0,31.0,İzmir , Balçova 
Villa,12500000.0,4.0,1.0,250.0,25.0,İzmir , Güzelbahçe 
Yazlık,7950000.0,3.0,1.0,250.0,36.0,İzmir , Dikili 
Daire,2960000.0,3.0,1.0,120.0,31.0,İzmir , Bornova 
Daire,2850000.0,2.0,1.0,100.0,24.0,İzmir , Karabağlar 
Daire,20000000.0,3.0,1.0,195.0,1.0,İzmir , Bayraklı 
Daire,5400000.0,3.0,1.0,125.0,26.0,İzmir , Karşıyaka 
Müstakil,7500000.0,3.0,1.0,234.0,86.0,İzmir , Dikili 
Müstakil,3250000.0,2.0,1.0,90.0,135.0,İzmir , Konak 
Daire,7150000.0,3.0,1.0,140.0,10.0,İzmir , Balçova 
Villa,15000000.0,3.0,1.0,230.0,15.0,İzmir , Çeşme 
Daire,2950000.0,2.0,1.0,85.0,3.0,İzmir , Selçuk 
Daire,6250000.0,1.0,1.0,84.0,11.0,İzmir , Karşıyaka 
Daire,2000000.0,2.0,1.0,75.0,7.0,İzmir , Karabağlar 
Daire,2500000.0,2.0,1.0,95.0,35.0,İzmir , Konak 
Daire,3500000.0,3.0,1.0,120.0,35.0,İzmir , Bornova 
Villa,19500000.0,4.0,1.0,220.0,3.0,İzmir , Urla 
Daire,3000000.0,2.0,1.0,150.0,5.0,İzmir , Seferihisar 
Daire,3600000.0,2.0,1.0,70.0,15.0,İzmir , Menderes 
Daire,5000000.0,3.0,1.0,160.0,20.0,İzmir , Bornova 
Villa,48000000.0,3.0,1.0,155.0,11.0,İzmir , Çeşme 
Daire,7000000.0,5.0,1.0,190.0,35.0,İzmir , Konak 
Daire,5850000.0,3.0,1.0,135.0,33.0,İzmir , Karabağlar 
Daire,8750000.0,4.0,1.0,170.0,23.0,İzmir , Karabağlar 
Daire,1300000.0,3.0,1.0,160.0,31.0,İzmir , Ödemiş 
Daire,3590000.0,2.0,1.0,70.0,4.0,İzmir , Bornova 
Daire,2250000.0,2.0,1.0,90.0,16.0,İzmir , Bayraklı 
Daire,1280000.0,2.0,1.0,90.0,26.0,İzmir , Bayraklı 
Daire,2250000.0,3.0,1.0,140.0,15.0,İzmir , Karabağlar 
Daire,9850000.0,3.0,1.0,150.0,9.0,İzmir , Gaziemir 
Daire,3750000.0,3.0,1.0,135.0,5.0,İzmir , Menemen 
Villa,15000000.0,4.0,1.0,220.0,4.0,İzmir , Dikili 
Villa,45000000.0,3.0,1.0,286.0,123.0,İzmir , Çeşme 
Daire,3750000.0,2.0,1.0,100.0,11.0,İzmir , Menderes 
Daire,2195000.0,3.0,1.0,120.0,30.0,İzmir , Konak 
Daire,3950000.0,3.0,1.0,172.0,7.0,İzmir , Buca 
Müstakil,1100000.0,2.0,1.0,350.0,4.0,İzmir , Gaziemir 
Daire,5650000.0,4.0,2.0,230.0,5.0,İzmir , Çiğli 
Villa,6200000.0,5.0,1.0,200.0,45.0,İzmir , Seferihisar 
Müstakil,9320000.0,6.0,2.0,218.0,31.0,İzmir , Buca 
Daire,8500000.0,3.0,1.0,150.0,5.0,İzmir , Karşıyaka 
Daire,3000000.0,2.0,1.0,110.0,11.0,İzmir , Bayraklı 
Daire,4500000.0,3.0,1.0,140.0,8.0,İzmir , Karşıyaka 
Daire,1750000.0,2.0,1.0,75.0,21.0,İzmir , Menderes 
Daire,5500000.0,3.0,1.0,135.0,4.0,İzmir , Balçova 
Villa,12500000.0,4.0,2.0,250.0,5.0,İzmir , Foça 
Daire,2080000.0,2.0,1.0,80.0,4.0,İzmir , Buca 
Daire,3950000.0,2.0,1.0,100.0,13.0,İzmir , Karşıyaka 
Villa,11850000.0,4.0,1.0,300.0,5.0,İzmir , Dikili 
Daire,4000000.0,2.0,1.0,100.0,31.0,İzmir , Konak 
Daire,4450000.0,3.0,1.0,135.0,5.0,İzmir , Çiğli 
Müstakil,1950000.0,4.0,0.0,119.0,30.0,İzmir , Gaziemir 
Daire,14950000.0,2.0,2.0,120.0,35.0,İzmir , Foça 
Residence,41000000.0,3.0,1.0,425.0,2.0,İzmir , Çeşme 
Villa,7500000.0,3.0,1.0,160.0,5.0,İzmir , Menderes 
Daire,2500000.0,2.0,1.0,100.0,32.0,İzmir , Konak 
Daire,6500000.0,3.0,1.0,150.0,30.0,İzmir , Karşıyaka 
Daire,13750000.0,4.0,1.0,285.0,5.0,İzmir , Buca 
Daire,3550000.0,2.0,1.0,100.0,4.0,İzmir , Bayraklı 
Daire,9700000.0,3.0,1.0,150.0,15.0,İzmir , Karşıyaka 
Daire,3250000.0,2.0,1.0,130.0,6.0,İzmir , Menderes 
Daire,3395000.0,3.0,1.0,130.0,10.0,İzmir , Buca 
Daire,4000000.0,3.0,1.0,160.0,1.0,İzmir , Torbalı 
Daire,2200000.0,2.0,1.0,110.0,30.0,İzmir , Konak 
Daire,2450000.0,2.0,1.0,85.0,4.0,İzmir , Bornova 
Daire,2800000.0,2.0,1.0,90.0,4.0,İzmir , Çiğli 
Daire,3650000.0,3.0,1.0,130.0,35.0,İzmir , Balçova 
Daire,2450000.0,1.0,1.0,110.0,5.0,İzmir , Buca 
Daire,3850000.0,2.0,1.0,100.0,30.0,İzmir , Karşıyaka 
Daire,4750000.0,3.0,1.0,140.0,15.0,İzmir , Seferihisar 
Müstakil,5000000.0,4.0,2.0,150.0,35.0,İzmir , Çiğli 
Daire,3650000.0,2.0,0.0,75.0,2.0,İzmir , Gaziemir 
Villa,29500000.0,4.0,1.0,160.0,5.0,İzmir , Çeşme 
Daire,1650000.0,2.0,1.0,120.0,30.0,İzmir , Gaziemir 
Daire,3950000.0,3.0,1.0,130.0,21.0,İzmir , Karabağlar 
Daire,4700000.0,2.0,1.0,80.0,10.0,İzmir , Çeşme 
Villa,6500000.0,2.0,1.0,130.0,1.0,İzmir , Seferihisar 
Daire,5500000.0,3.0,1.0,150.0,4.0,İzmir , Bornova 
Daire,4300000.0,2.0,1.0,65.0,2.0,İzmir , Çiğli 
Daire,4250000.0,2.0,1.0,85.0,23.0,İzmir , Menderes 
Müstakil,4250000.0,3.0,1.0,187.0,26.0,İzmir , Konak 
Villa,6500000.0,5.0,1.0,200.0,1.0,İzmir , Dikili 
Daire,2450000.0,2.0,1.0,70.0,40.0,İzmir , Konak 
Müstakil,5000000.0,2.0,1.0,689.0,5.0,İzmir , Torbalı 
Daire,4250000.0,3.0,1.0,115.0,11.0,İzmir , Bornova 
Daire,1800000.0,2.0,1.0,95.0,30.0,İzmir , Konak 
Villa,10000000000.0,1.0,2.0,120.0,12.0,İzmir , Bayraklı 
Yazlık,14000000.0,3.0,1.0,302.0,21.0,İzmir , Çeşme 
Daire,1500000.0,2.0,1.0,108.0,25.0,İzmir , Bornova 
Daire,4500000.0,2.0,1.0,105.0,26.0,İzmir , Karşıyaka 
Villa,11000000.0,3.0,1.0,107.0,26.0,İzmir , Seferihisar 
Daire,3000000.0,2.0,1.0,120.0,31.0,İzmir , Karabağlar 
Daire,4250000.0,3.0,1.0,130.0,36.0,İzmir , Konak 
Villa,45000000.0,4.0,1.0,300.0,5.0,İzmir , Çeşme 
Daire,14500000.0,4.0,1.0,186.0,21.0,İzmir , Bornova 
Daire,2400000.0,2.0,1.0,77.0,24.0,İzmir , Bornova 
Daire,10750000.0,4.0,1.0,210.0,24.0,İzmir , Karşıyaka 
Daire,4750000.0,2.0,1.0,90.0,4.0,İzmir , Seferihisar 
Daire,2390000.0,2.0,1.0,90.0,40.0,İzmir , Konak 
Daire,1900000.0,2.0,1.0,100.0,31.0,İzmir , Karabağlar 
Villa,8950000.0,3.0,1.0,180.0,5.0,İzmir , Menderes 
Daire,2100000.0,3.0,1.0,148.0,40.0,İzmir , Konak 
Müstakil,2500000.0,3.0,1.0,154.0,30.0,İzmir , Ödemiş 
Daire,2800000.0,2.0,1.0,95.0,15.0,İzmir , Çiğli 
Köy,875000.0,2.0,1.0,120.0,48.0,İzmir , Bergama 
Müstakil,750000.0,3.0,1.0,55.0,30.0,İzmir , Konak 
Daire,4000000.0,3.0,1.0,145.0,35.0,İzmir , Balçova 
Daire,9795000.0,2.0,1.0,85.0,1.0,İzmir , Konak 
Müstakil,4750000.0,3.0,1.0,170.0,25.0,İzmir , Gaziemir 
Daire,3650000.0,3.0,1.0,125.0,30.0,İzmir , Karşıyaka 
Daire,3700000.0,3.0,1.0,130.0,27.0,İzmir , Karşıyaka 
Daire,3100000.0,3.0,1.0,135.0,25.0,İzmir , Gaziemir 
Müstakil,3400000.0,3.0,1.0,300.0,16.0,İzmir , Torbalı 
Daire,2000000.0,3.0,1.0,110.0,30.0,İzmir , Karabağlar 
Daire,2850000.0,3.0,1.0,125.0,16.0,İzmir , Buca 
Daire,3700000.0,5.0,1.0,220.0,5.0,İzmir , Ödemiş 
Müstakil,1900000.0,4.0,1.0,128.0,31.0,İzmir , Konak 
Yalı,9200000.0,3.0,1.0,220.0,30.0,İzmir , Urla 
Daire,2400000.0,2.0,0.0,100.0,26.0,İzmir , Ödemiş 
Daire,3350000.0,3.0,1.0,140.0,28.0,İzmir , Karşıyaka 
Daire,12000000.0,4.0,1.0,220.0,35.0,İzmir , Konak 
Daire,2300000.0,1.0,1.0,55.0,5.0,İzmir , Buca 
Daire,2500000.0,2.0,1.0,90.0,26.0,İzmir , Konak 
Daire,3750000.0,2.0,1.0,90.0,2.0,İzmir , Karşıyaka 
Daire,8500000.0,2.0,1.0,149.0,2.0,İzmir , Çeşme 
Daire,3300000.0,3.0,1.0,140.0,9.0,İzmir , Seferihisar 
Villa,9350000.0,3.0,1.0,140.0,20.0,İzmir , Çeşme 
Yazlık,4750000.0,3.0,1.0,135.0,26.0,İzmir , Karabağlar 
Daire,4700000.0,3.0,1.0,170.0,13.0,İzmir , Karabağlar 
Daire,2850000.0,3.0,1.0,140.0,25.0,İzmir , Konak 
Villa,4500000.0,2.0,1.0,75.0,16.0,İzmir , Dikili 
Daire,3000000.0,2.0,1.0,80.0,3.0,İzmir , Çiğli 
Müstakil,60000000.0,4.0,1.0,220.0,31.0,İzmir , Urla 
Villa,46500000.0,3.0,1.0,160.0,8.0,İzmir , Çeşme 
Daire,2250000.0,2.0,1.0,90.0,8.0,İzmir , Torbalı 
Daire,1645000.0,1.0,1.0,50.0,5.0,İzmir , Buca 
Daire,2650000.0,3.0,1.0,125.0,25.0,İzmir , Buca 
Daire,3800000.0,3.0,1.0,130.0,28.0,İzmir , Karşıyaka 
Villa,10600000.0,3.0,1.0,160.0,7.0,İzmir , Çeşme 
Daire,3000000.0,1.0,1.0,70.0,5.0,İzmir , Seferihisar 
Villa,6500000.0,2.0,1.0,95.0,5.0,İzmir , Çeşme 
Daire,3580000.0,3.0,1.0,120.0,35.0,İzmir , Konak 
Daire,3650000.0,3.0,1.0,125.0,15.0,İzmir , Gaziemir 
Müstakil,11050000.0,3.0,1.0,250.0,25.0,İzmir , Urla 
Daire,5100000.0,3.0,1.0,180.0,20.0,İzmir , Karşıyaka 
Bina,5500000.0,2.0,1.0,102.0,30.0,İzmir , Buca 
Köy,19000000.0,2.0,1.0,120.0,100.0,İzmir , Selçuk 
Daire,5500000.0,3.0,1.0,136.0,11.0,İzmir , Karşıyaka 
Daire,3350000.0,3.0,1.0,130.0,45.0,İzmir , Konak 
Müstakil,3000000.0,2.0,1.0,680.0,30.0,İzmir , Bayındır 
